Concurso;Data;1a;2a;3a;4a;5a;6a;Ganhadores;Prêmio;Apostas
1362;11/02/2012;02;12;19;22;36;58;3;1924196.22;
1361;08/02/2012;23;27;30;37;38;44;0;0;
1360;04/02/2012;02;16;17;25;50;54;2;22673254.06;
1359;01/02/2012;06;10;12;17;28;53;0;0;
1358;28/01/2012;03;15;16;35;37;47;0;0;
1357;25/01/2012;01;19;24;26;52;55;0;0;
1356;21/01/2012;06;13;21;22;31;46;0;0;
1355;18/01/2012;11;17;24;39;46;49;0;0;
1354;14/01/2012;02;08;38;42;48;49;1;2815977.40;
1353;11/01/2012;03;11;13;27;32;47;1;8311160.99;
1352;07/01/2012;09;18;24;35;36;59;0;0;
1351;04/01/2012;13;33;36;41;50;56;0;0;
1350;31/12/2011;03;04;29;36;45;55;5;35523497.52;
1349;24/12/2011;09;19;20;50;51;60;1;7099412.95;
1348;22/12/2011;07;12;38;39;45;56;0;0;
1347;20/12/2011;09;19;45;46;54;56;0;0;
1346;17/12/2011;12;32;40;47;48;59;1;24409476.19;
1345;14/12/2011;07;17;19;26;40;50;0;0;
1344;10/12/2011;08;19;21;36;42;59;3;12497169.80;
1343;07/12/2011;19;20;31;42;51;56;0;0;
1342;03/12/2011;05;07;42;46;50;60;0;0;
1341;30/11/2011;01;11;20;37;40;52;0;0;
1340;26/11/2011;13;21;30;36;59;60;0;0;
1339;23/11/2011;07;10;14;16;54;59;0;0;
1338;19/11/2011;01;18;19;33;43;60;1;5448452.03;
1337;16/11/2011;02;20;35;38;45;51;0;0;
1336;12/11/2011;01;32;38;47;51;54;1;3086420.09;
1335;09/11/2011;03;14;20;22;49;51;1;21885288.49;
1334;05/11/2011;01;06;08;10;25;27;0;0;
1333;03/11/2011;25;26;28;33;42;51;0;0;
1332;29/10/2011;03;05;13;24;35;59;1;2963357.08;
1331;26/10/2011;09;24;26;39;46;57;1;29215205.37;
1330;22/10/2011;08;18;21;30;48;49;0;0;
1329;19/10/2011;07;08;11;39;43;50;0;0;
1328;15/10/2011;10;23;27;43;53;59;1;45390782.32;
1327;13/10/2011;16;35;36;41;52;54;0;0;
1326;08/10/2011;10;11;18;19;30;50;0;0;
1325;05/10/2011;02;05;16;20;35;43;0;0;
1324;01/10/2011;18;29;31;44;51;57;0;0;
1323;28/09/2011;06;15;25;37;48;55;0;0;
1322;24/09/2011;10;21;43;47;53;55;0;0;
1321;21/09/2011;10;47;51;53;59;60;1;31071213.53;
1320;17/09/2011;17;24;25;38;41;55;0;0;
1319;14/09/2011;04;05;16;18;27;51;0;0;
1318;10/09/2011;11;14;16;28;34;46;0;0;
1317;08/09/2011;06;13;29;30;35;37;0;0;
1316;03/09/2011;08;13;25;34;42;48;1;2824002.29;
1315;31/08/2011;01;27;29;38;50;52;1;63981675.84;
1314;27/08/2011;38;42;44;52;58;60;0;0;
1313;24/08/2011;01;04;26;39;43;49;0;0;
1312;20/08/2011;05;20;22;28;29;30;0;0;
1311;17/08/2011;07;09;12;19;45;54;0;0;
1310;13/08/2011;08;09;14;32;53;59;0;0;
1309;11/08/2011;07;12;25;26;32;39;0;0;
1308;09/08/2011;07;08;24;30;33;47;0;0;
1307;06/08/2011;07;10;32;43;47;54;1;32075789.45;
1306;03/08/2011;06;19;22;34;43;45;0;0;
1305;30/07/2011;03;05;11;36;44;46;0;0;
1304;27/07/2011;07;14;15;20;23;35;0;0;
1303;23/07/2011;08;19;46;51;52;54;0;0;
1302;20/07/2011;02;10;15;44;56;57;0;0;
1301;16/07/2011;03;16;23;25;51;56;1;2751015.40;
1300;13/07/2011;43;44;46;53;54;59;2;9484391.42;
1299;09/07/2011;08;22;32;43;53;56;0;0;
1298;06/07/2011;14;15;30;53;55;60;1;9047534.60;
1297;02/07/2011;02;05;11;13;56;59;0;0;
1296;29/06/2011;10;14;43;46;49;53;0;0;
1295;25/06/2011;02;05;15;20;43;57;1;73451540.26;
1294;22/06/2011;04;06;29;48;50;51;0;0;
1293;18/06/2011;01;13;24;40;44;50;0;0;
1292;15/06/2011;09;11;23;30;31;54;0;0;
1291;11/06/2011;18;40;47;54;57;58;0;0;
1290;08/06/2011;02;03;14;23;34;50;0;0;
1289;04/06/2011;01;03;08;13;27;52;2;26440275.46;
1288;01/06/2011;17;30;32;40;42;56;0;0;
1287;28/05/2011;11;12;31;33;42;52;0;0;
1286;25/05/2011;02;05;28;33;51;52;0;0;
1285;21/05/2011;10;15;28;31;33;38;0;0;
1284;18/05/2011;20;21;26;29;31;36;0;0;
1283;14/05/2011;08;30;40;44;59;60;0;0;
1282;11/05/2011;04;23;39;52;55;56;0;0;
1281;07/05/2011;08;11;14;30;36;38;1;34943738.22;
1280;04/05/2011;06;10;16;20;29;54;0;0;
1279;30/04/2011;08;14;29;35;36;40;0;0;
1278;27/04/2011;04;16;24;25;30;56;0;0;
1277;23/04/2011;12;18;31;50;59;60;0;0;
1276;20/04/2011;05;09;11;22;36;40;2;35704303.03;
1275;16/04/2011;02;14;48;55;58;60;0;0;
1274;13/04/2011;13;17;21;39;40;59;0;0;
1273;09/04/2011;13;19;26;40;58;60;0;0;
1272;06/04/2011;13;26;27;28;35;52;0;0;
1271;02/04/2011;01;02;39;48;52;59;0;0;
1270;30/03/2011;05;09;24;31;33;42;0;0;
1269;26/03/2011;04;05;15;17;27;51;2;19413790.51;
1268;23/03/2011;03;16;17;44;53;60;0;0;
1267;19/03/2011;04;20;30;41;47;58;0;0;
1266;16/03/2011;06;10;33;39;42;60;0;0;
1265;12/03/2011;13;19;24;46;50;60;0;0;
1264;09/03/2011;04;17;36;37;51;56;0;0;
1263;05/03/2011;04;18;26;36;41;53;0;0;
1262;02/03/2011;05;07;08;09;11;39;2;16677746.77;
1261;26/02/2011;10;14;22;41;42;53;0;0;
1260;23/02/2011;19;23;29;31;41;53;0;0;
1259;19/02/2011;04;06;39;46;54;58;0;0;
1258;16/02/2011;11;26;47;55;57;59;0;0;
1257;12/02/2011;02;15;26;27;30;52;2;26211767.61;
1256;09/02/2011;26;33;35;38;43;53;0;0;
1255;05/02/2011;05;23;38;39;51;54;0;0;
1254;02/02/2011;07;09;14;18;29;39;0;0;
1253;29/01/2011;02;17;23;43;44;51;0;0;
1252;26/01/2011;02;14;35;39;49;51;0;0;
1251;22/01/2011;05;27;34;46;48;52;0;0;
1250;19/01/2011;01;02;24;40;51;59;0;0;
1249;15/01/2011;03;08;36;40;51;53;1;11177972.67;
1248;12/01/2011;20;33;34;57;58;60;0;0;
1247;08/01/2011;03;09;11;24;36;51;0;0;
1246;05/01/2011;10;37;40;43;57;59;0;0;
1245;31/12/2010;02;10;34;37;43;50;4;48598800.01;
1244;24/12/2010;02;08;15;25;34;45;0;0;
1243;22/12/2010;09;19;23;29;32;57;0;0;
1242;20/12/2010;11;34;45;48;51;54;0;0;
1241;18/12/2010;10;13;25;26;28;45;0;0;
1240;15/12/2010;08;09;12;22;42;49;0;0;
1239;11/12/2010;01;15;37;39;48;52;0;0;
1238;08/12/2010;13;14;24;39;40;45;0;0;
1237;04/12/2010;05;18;21;26;39;59;1;30150521.09;
1236;01/12/2010;03;08;17;20;38;53;0;0;
1235;27/11/2010;10;16;20;26;49;55;0;0;
1234;24/11/2010;03;05;19;24;30;35;0;0;
1233;20/11/2010;22;29;32;49;54;59;0;0;
1232;17/11/2010;08;11;12;15;18;22;0;0;
1231;13/11/2010;05;20;23;27;39;49;1;22383261.66;
1230;10/11/2010;09;12;19;22;35;37;0;0;
1229;06/11/2010;12;30;32;40;49;60;0;0;
1228;03/11/2010;10;23;36;50;52;60;0;0;
1227;30/10/2010;04;28;30;31;35;54;1;5445377.96;
1226;27/10/2010;10;31;40;50;55;56;0;0;
1225;23/10/2010;31;32;34;40;50;55;1;24970852.82;
1224;20/10/2010;19;21;27;41;53;57;1;13344577.42;
1223;16/10/2010;15;17;35;42;47;48;0;0;
1222;13/10/2010;05;08;19;26;48;57;0;0;
1221;09/10/2010;05;14;37;43;46;58;0;0;
1220;06/10/2010;05;15;43;48;52;55;1;119142144.20;
1219;02/10/2010;02;33;34;37;41;53;0;0;
1218;29/09/2010;10;23;29;31;33;46;0;0;
1217;25/09/2010;05;11;15;28;43;50;0;0;
1216;22/09/2010;04;07;13;25;27;58;0;0;
1215;18/09/2010;10;25;30;47;50;51;0;0;
1214;15/09/2010;05;29;30;36;41;48;0;0;
1213;11/09/2010;03;11;26;34;45;53;0;0;
1212;08/09/2010;02;23;33;35;40;50;0;0;
1211;04/09/2010;03;15;31;36;48;54;7;13217564.89;
1210;01/09/2010;03;07;09;10;31;34;0;0;
1209;28/08/2010;05;14;17;30;35;38;0;0;
1208;25/08/2010;01;12;20;26;45;54;0;0;
1207;21/08/2010;09;11;22;32;35;56;0;0;
1206;18/08/2010;02;06;11;36;37;48;0;0;
1205;14/08/2010;04;13;14;26;29;35;0;0;
1204;11/08/2010;05;10;25;39;43;52;0;0;
1203;07/08/2010;07;09;30;33;38;55;0;0;
1202;04/08/2010;08;09;11;48;53;60;0;0;
1201;31/07/2010;28;32;36;49;55;60;0;0;
1200;28/07/2010;03;10;11;39;54;56;1;21815376.29;
1199;24/07/2010;16;19;23;28;39;58;0;0;
1198;21/07/2010;22;29;36;41;48;58;0;0;
1197;17/07/2010;36;37;39;49;54;60;0;0;
1196;14/07/2010;03;06;19;20;58;60;0;0;
1195;10/07/2010;17;20;26;27;55;57;1;20642817.77;
1194;07/07/2010;06;13;24;41;50;53;0;0;
1193;03/07/2010;02;09;12;14;32;54;0;0;
1192;30/06/2010;17;20;49;52;57;59;0;0;
1191;26/06/2010;03;11;16;22;25;33;0;0;
1190;23/06/2010;10;11;19;37;53;56;2;9806336.06;
1189;19/06/2010;14;21;27;31;35;50;0;0;
1188;16/06/2010;09;20;44;52;59;60;0;0;
1187;12/06/2010;08;17;19;40;43;49;0;0;
1186;09/06/2010;07;08;12;13;15;41;1;21726964.78;
1185;05/06/2010;02;10;21;35;43;54;0;0;
1184;02/06/2010;04;09;23;27;28;30;0;0;
1183;29/05/2010;05;10;12;20;29;37;4;8393631.32;
1182;26/05/2010;02;04;29;52;56;60;0;0;
1181;22/05/2010;18;20;26;31;44;45;0;0;
1180;19/05/2010;12;30;34;44;57;60;0;0;
1179;15/05/2010;05;22;28;47;59;60;0;0;
1178;12/05/2010;01;22;30;45;50;53;0;0;
1177;08/05/2010;33;38;47;50;52;55;1;32015488.03;
1176;05/05/2010;11;14;21;30;33;49;0;0;
1175;30/04/2010;02;03;12;16;37;47;0;0;
1174;28/04/2010;06;07;39;47;51;52;0;0;
1173;24/04/2010;05;07;24;25;36;47;0;0;
1172;20/04/2010;06;12;28;43;52;56;0;0;
1171;17/04/2010;03;10;13;30;41;57;0;0;
1170;14/04/2010;11;13;27;34;46;49;1;19095125.12;
1169;10/04/2010;01;11;14;23;42;48;1;46206248.49;
1168;07/04/2010;04;05;20;47;53;56;0;0;
1167;03/04/2010;20;28;43;51;52;56;0;0;
1166;31/03/2010;22;28;30;31;35;54;0;0;
1165;27/03/2010;20;40;42;52;54;60;0;0;
1164;24/03/2010;06;14;17;26;40;49;0;0;
1163;20/03/2010;05;17;31;47;51;53;0;0;
1162;17/03/2010;18;22;25;30;31;41;0;0;
1161;13/03/2010;04;07;42;47;48;51;0;0;
1160;10/03/2010;01;03;05;18;40;48;1;29887804.73;
1159;06/03/2010;05;06;34;46;53;55;0;0;
1158;03/03/2010;23;30;31;54;55;60;0;0;
1157;27/02/2010;09;29;41;43;46;49;4;18179694.01;
1156;24/02/2010;09;24;31;44;48;49;0;0;
1155;20/02/2010;20;28;40;41;51;58;0;0;
1154;17/02/2010;04;12;14;21;26;28;0;0;
1153;13/02/2010;06;17;19;34;46;55;0;0;
1152;10/02/2010;14;20;29;36;44;47;0;0;
1151;06/02/2010;01;04;14;21;25;51;0;0;
1150;03/02/2010;15;17;28;31;35;52;0;0;
1149;30/01/2010;07;08;23;36;46;54;0;0;
1148;27/01/2010;27;28;29;32;48;55;0;0;
1147;23/01/2010;06;23;31;33;39;52;0;0;
1146;20/01/2010;06;10;28;33;34;53;0;0;
1145;16/01/2010;03;16;19;24;33;60;1;14836725.73;
1144;13/01/2010;01;10;18;19;44;49;0;0;
1143;09/01/2010;03;30;35;44;47;60;0;0;
1142;06/01/2010;03;15;26;28;31;58;0;0;
1141;02/01/2010;09;37;40;50;58;60;0;0;
1140;31/12/2009;10;27;40;46;49;58;2;72450747.46;
1139;26/12/2009;09;28;31;36;37;42;0;0;
1138;24/12/2009;02;04;15;18;25;36;0;0;
1137;22/12/2009;19;21;25;28;43;50;0;0;
1136;19/12/2009;07;31;32;34;37;43;0;0;
1135;16/12/2009;04;05;06;19;23;39;1;16270571.71;
1134;12/12/2009;09;22;29;36;51;56;0;0;
1133;09/12/2009;05;10;16;21;39;58;1;23878446.59;
1132;05/12/2009;12;27;30;33;52;55;0;0;
1131;02/12/2009;01;08;16;34;36;49;0;0;
1130;28/11/2009;05;18;23;32;49;54;0;0;
1129;25/11/2009;12;17;19;32;47;55;0;0;
1128;21/11/2009;08;16;24;39;52;60;1;1903809.92;
1127;18/11/2009;05;08;14;24;29;30;3;1463875.35;
1126;14/11/2009;04;31;42;52;57;59;0;0;
1125;11/11/2009;03;07;29;33;42;56;1;19093732.19;
1124;07/11/2009;07;11;16;18;33;49;0;0;
1123;04/11/2009;04;14;19;39;45;60;0;0;
1122;31/10/2009;26;44;46;49;55;56;0;0;
1121;28/10/2009;04;17;18;54;56;59;1;22023474.44;
1120;24/10/2009;07;35;40;44;50;55;0;0;
1119;21/10/2009;10;34;41;44;45;54;0;0;
1118;17/10/2009;08;20;21;43;44;55;0;0;
1117;14/10/2009;01;06;17;27;35;40;0;0;
1116;10/10/2009;04;09;13;17;20;47;1;14545870.49;
1115;07/10/2009;18;30;37;41;44;50;0;0;
1114;03/10/2009;03;15;16;22;25;54;1;2310563.74;
1113;30/09/2009;03;06;29;36;47;59;2;2321158.61;
1112;26/09/2009;04;32;34;43;52;58;0;0;
1111;23/09/2009;04;09;25;32;33;43;1;2100928.15;
1110;19/09/2009;06;14;26;28;42;45;2;12343077.59;
1109;16/09/2009;06;08;11;14;29;52;0;0;
1108;12/09/2009;07;09;39;43;44;60;0;0;
1107;09/09/2009;03;09;20;36;53;54;0;0;
1106;05/09/2009;04;15;43;47;50;60;0;0;
1105;02/09/2009;01;15;28;43;50;57;1;21878202.24;
1104;29/08/2009;02;03;06;35;49;58;0;0;
1103;26/08/2009;10;19;28;41;55;56;0;0;
1102;22/08/2009;09;11;23;35;46;51;0;0;
1101;19/08/2009;06;07;10;12;24;57;1;22310116.55;
1100;15/08/2009;07;17;18;33;41;42;0;0;
1099;12/08/2009;14;31;35;38;44;55;0;0;
1098;08/08/2009;11;20;21;30;50;52;1;2656519.77;
1097;05/08/2009;01;17;21;33;48;56;1;34907671.59;
1096;01/08/2009;03;13;14;16;41;52;0;0;
1095;29/07/2009;10;16;21;23;27;36;0;0;
1094;25/07/2009;09;10;21;36;41;48;1;55863193.02;
1093;22/07/2009;19;23;27;38;41;49;0;0;
1092;18/07/2009;01;09;30;33;34;40;0;0;
1091;15/07/2009;17;23;24;27;49;56;0;0;
1090;11/07/2009;09;20;24;36;40;42;0;0;
1089;08/07/2009;02;18;20;32;37;48;0;0;
1088;04/07/2009;06;24;31;35;42;57;0;0;
1087;01/07/2009;03;20;28;32;36;46;0;0;
1086;27/06/2009;02;04;06;10;23;45;4;13904065.20;
1085;24/06/2009;12;21;39;40;50;55;0;0;
1084;20/06/2009;05;20;29;33;40;59;0;0;
1083;17/06/2009;10;20;23;28;42;43;0;0;
1082;13/06/2009;04;17;38;40;50;55;0;0;
1081;10/06/2009;09;16;24;29;52;56;0;0;
1080;06/06/2009;11;18;20;34;41;56;0;0;
1079;03/06/2009;05;12;24;28;36;37;1;4033499.58;
1078;30/05/2009;03;06;34;41;43;45;0;0;
1077;27/05/2009;05;06;09;11;18;37;2;14486088.42;
1076;23/05/2009;04;10;19;32;33;42;0;0;
1075;20/05/2009;10;12;16;21;39;53;0;0;
1074;16/05/2009;03;10;23;29;47;50;0;0;
1073;13/05/2009;08;25;32;34;36;44;0;0;
1072;09/05/2009;09;18;19;43;47;54;0;0;
1071;06/05/2009;05;07;37;43;53;54;0;0;
1070;02/05/2009;05;08;16;23;41;53;2;8120833.45;
1069;29/04/2009;09;17;28;45;49;53;1;36400425.15;
1068;25/04/2009;25;27;44;47;48;57;0;0;
1067;22/04/2009;04;10;14;25;28;56;0;0;
1066;18/04/2009;06;10;25;32;43;49;0;0;
1065;15/04/2009;07;19;30;39;43;57;0;0;
1064;11/04/2009;04;16;19;28;29;49;0;0;
1063;08/04/2009;01;22;44;47;49;50;0;0;
1062;04/04/2009;02;08;23;33;37;55;0;0;
1061;01/04/2009;09;21;23;30;41;56;0;0;
1060;28/03/2009;01;03;16;18;41;42;1;8287163.48;
1059;25/03/2009;01;12;14;16;37;45;1;1600783.97;
1058;21/03/2009;18;20;24;45;51;57;1;3671709.67;
1057;18/03/2009;02;03;04;15;49;59;0;0;
1056;14/03/2009;06;08;38;50;53;59;1;1872397.32;
1055;11/03/2009;12;15;16;20;27;32;2;5273833.35;
1054;07/03/2009;13;14;18;27;41;60;0;0;
1053;04/03/2009;15;27;34;42;49;53;1;1629650.34;
1052;28/02/2009;08;11;15;16;52;57;1;14557865.34;
1051;25/02/2009;07;10;11;13;43;57;0;0;
1050;21/02/2009;14;24;26;33;45;60;0;0;
1049;18/02/2009;02;05;17;29;34;52;1;1636050.81;
1048;14/02/2009;03;16;21;28;38;57;1;3901088.76;
1047;11/02/2009;01;02;08;10;14;48;0;0;
1046;07/02/2009;28;40;42;54;55;57;1;23031543.81;
1045;04/02/2009;01;05;06;17;31;50;0;0;
1044;31/01/2009;10;11;13;35;39;58;0;0;
1043;28/01/2009;14;21;25;48;51;60;0;0;
1042;24/01/2009;13;18;25;30;46;51;0;0;
1041;21/01/2009;10;12;36;44;54;57;1;29372147.91;
1040;17/01/2009;01;06;28;39;44;55;0;0;
1039;14/01/2009;02;20;24;27;36;52;0;0;
1038;10/01/2009;06;07;28;35;43;51;0;0;
1037;07/01/2009;04;36;44;46;53;56;0;0;
1036;03/01/2009;10;27;36;39;41;52;1;44550370.27;
1035;31/12/2008;01;11;26;51;59;60;0;0;
1034;27/12/2008;01;03;18;20;42;49;0;0;
1033;24/12/2008;05;06;17;33;39;54;0;0;
1032;20/12/2008;15;16;26;29;43;57;0;0;
1031;17/12/2008;24;33;40;43;46;49;1;19067463.74;
1030;13/12/2008;01;08;23;37;54;57;0;0;
1029;10/12/2008;05;16;17;20;24;32;1;32271347.11;
1028;06/12/2008;20;26;34;51;52;54;0;0;
1027;03/12/2008;18;20;33;44;47;60;0;0;
1026;29/11/2008;06;10;17;33;51;53;0;0;
1025;26/11/2008;10;27;28;29;40;52;0;0;
1024;22/11/2008;18;22;28;29;39;53;0;0;
1023;19/11/2008;02;07;08;18;40;45;0;0;
1022;16/11/2008;05;21;31;39;40;56;0;0;
1021;12/11/2008;02;33;42;43;51;55;1;17819642.97;
1020;08/11/2008;01;02;19;32;39;52;0;0;
1019;05/11/2008;04;13;23;29;46;47;0;0;
1018;01/11/2008;09;24;44;51;55;58;0;0;
1017;29/10/2008;06;19;31;34;51;56;0;0;
1016;25/10/2008;05;09;11;20;25;60;1;13814409.97;
1015;22/10/2008;03;08;17;26;28;49;0;0;
1014;18/10/2008;08;09;25;41;57;60;0;0;
1013;15/10/2008;07;09;12;19;20;41;1;15668367.92;
1012;11/10/2008;14;19;40;47;55;58;0;0;
1011;08/10/2008;02;11;21;30;35;52;0;0;
1010;04/10/2008;02;03;13;37;46;54;0;0;
1009;01/10/2008;01;06;12;29;34;58;2;2591825.61;
1008;27/09/2008;07;13;15;34;42;48;0;0;
1007;24/09/2008;04;27;36;37;49;52;0;0;
1006;20/09/2008;02;04;17;33;48;55;1;1675260.09;
1005;17/09/2008;04;06;12;37;41;42;1;12989451.54;
1004;13/09/2008;29;40;43;44;45;47;0;0;
1003;10/09/2008;05;10;16;23;26;27;1;1609524.90;
1002;06/09/2008;03;07;25;31;40;58;1;24880988.57;
1001;03/09/2008;12;15;27;37;51;60;0;0;
1000;30/08/2008;29;38;39;49;53;58;0;0;
999;27/08/2008;18;24;36;44;55;58;0;0;
998;23/08/2008;03;04;21;22;28;32;0;0;
997;20/08/2008;09;17;18;32;53;55;0;0;
996;16/08/2008;07;15;20;21;23;29;2;14458257.67;
995;13/08/2008;04;16;31;36;54;55;0;0;
994;09/08/2008;03;20;29;40;44;58;0;0;
993;06/08/2008;05;24;25;26;42;60;0;0;
992;02/08/2008;01;04;06;08;25;28;0;0;
991;30/07/2008;08;09;15;38;41;60;0;0;
990;26/07/2008;02;10;15;18;29;39;2;26586140.51;
989;23/07/2008;02;21;27;29;32;38;0;0;
988;19/07/2008;08;17;46;48;56;60;0;0;
987;16/07/2008;13;27;31;34;47;58;0;0;
986;12/07/2008;06;15;19;24;31;32;0;0;
985;09/07/2008;04;16;18;46;56;59;0;0;
984;05/07/2008;04;10;20;43;46;47;0;0;
983;02/07/2008;16;22;32;38;40;45;1;24038180.79;
982;28/06/2008;08;12;24;40;43;49;0;0;
981;25/06/2008;01;08;34;41;53;58;0;0;
980;21/06/2008;15;17;29;35;36;59;0;0;
979;18/06/2008;03;15;28;31;39;51;0;0;
978;14/06/2008;12;16;18;27;42;58;0;0;
977;11/06/2008;03;05;07;09;17;32;1;16584111.63;
976;07/06/2008;14;23;25;28;38;53;0;0;
975;04/06/2008;09;30;33;37;40;41;0;0;
974;31/05/2008;12;16;20;31;38;45;0;0;
973;28/05/2008;01;08;30;36;47;53;0;0;
972;24/05/2008;15;18;31;33;34;56;3;912435.75;
971;21/05/2008;04;11;14;33;44;45;0;0;
970;17/05/2008;05;21;28;34;54;57;3;3712467.76;
969;14/05/2008;13;25;35;41;50;56;1;21823614.22;
968;10/05/2008;01;04;13;30;51;60;0;0;
967;07/05/2008;05;13;14;18;30;57;0;0;
966;03/05/2008;01;04;26;28;41;58;0;0;
965;30/04/2008;05;30;36;39;57;58;0;0;
964;26/04/2008;08;13;20;26;33;42;0;0;
963;23/04/2008;15;17;37;48;50;59;0;0;
962;19/04/2008;02;11;40;48;49;55;1;13272508.39;
961;16/04/2008;02;04;16;21;36;53;0;0;
960;12/04/2008;06;18;19;33;34;53;0;0;
959;09/04/2008;03;05;11;33;39;57;0;0;
958;05/04/2008;07;13;22;33;48;51;3;978205.14;
957;02/04/2008;24;25;32;34;50;57;0;0;
956;29/03/2008;46;47;51;54;57;59;1;1385109.95;
955;26/03/2008;05;12;21;32;33;35;2;5678963.92;
954;22/03/2008;05;08;18;24;33;57;0;0;
953;19/03/2008;01;16;39;42;48;55;1;20509951.37;
952;15/03/2008;02;11;18;27;30;54;0;0;
951;12/03/2008;14;24;34;39;49;55;0;0;
950;08/03/2008;23;41;42;48;49;59;0;0;
949;05/03/2008;01;23;41;44;51;52;0;0;
948;01/03/2008;22;41;44;46;52;54;0;0;
947;27/02/2008;03;05;11;14;33;58;1;16035424.27;
946;23/02/2008;01;05;12;47;52;59;0;0;
945;20/02/2008;04;08;27;44;54;59;0;0;
944;16/02/2008;16;37;43;52;58;59;0;0;
943;13/02/2008;03;12;23;41;47;58;1;20498366.41;
942;09/02/2008;05;08;18;42;52;59;0;0;
941;06/02/2008;10;11;15;27;53;60;0;0;
940;02/02/2008;05;25;31;33;37;51;0;0;
939;30/01/2008;06;19;23;37;49;50;0;0;
938;26/01/2008;15;27;35;50;57;59;0;0;
937;23/01/2008;02;21;22;30;41;52;0;0;
936;19/01/2008;05;14;22;29;33;44;2;8699137.89;
935;16/01/2008;07;13;18;29;31;45;0;0;
934;12/01/2008;01;03;21;25;44;48;0;0;
933;09/01/2008;08;14;25;39;45;51;0;0;
932;05/01/2008;02;17;21;36;42;53;1;19685655.01;
931;31/12/2007;07;17;19;34;36;39;0;0;
930;22/12/2007;20;28;37;46;49;55;0;0;
929;19/12/2007;16;27;35;39;49;57;0;0;
928;15/12/2007;04;10;32;33;49;60;1;5077029.42;
927;12/12/2007;19;23;26;31;33;36;0;0;
926;08/12/2007;21;33;34;40;41;59;0;0;
925;05/12/2007;08;22;36;37;46;52;1;40628613.64;
924;01/12/2007;02;20;21;27;51;60;0;0;
923;28/11/2007;02;15;39;50;53;57;0;0;
922;24/11/2007;12;13;19;41;45;49;0;0;
921;21/11/2007;01;09;35;41;48;57;0;0;
920;17/11/2007;05;17;24;52;55;57;0;0;
919;14/11/2007;03;25;31;41;43;60;0;0;
918;10/11/2007;04;08;12;38;44;52;0;0;
917;07/11/2007;23;25;30;46;47;59;0;0;
916;03/11/2007;05;28;33;36;37;38;0;0;
915;31/10/2007;17;20;26;28;48;49;1;9448268.16;
914;27/10/2007;09;12;23;33;45;51;0;0;
913;24/10/2007;14;30;36;38;46;59;1;2915782.13;
912;20/10/2007;04;19;21;26;29;54;0;0;
911;17/10/2007;01;06;28;29;46;49;1;15981772.55;
910;13/10/2007;03;15;27;29;36;53;0;0;
909;10/10/2007;17;22;26;28;38;42;0;0;
908;06/10/2007;01;09;19;25;50;52;0;0;
907;03/10/2007;09;36;37;41;51;53;0;0;
906;29/09/2007;07;14;24;29;35;39;1;1583115.71;
905;26/09/2007;02;04;15;16;55;57;1;18405503.18;
904;22/09/2007;32;44;48;51;53;59;0;0;
903;19/09/2007;05;17;20;32;41;55;0;0;
902;15/09/2007;18;23;50;52;55;58;0;0;
901;12/09/2007;13;16;32;33;34;56;0;0;
900;08/09/2007;04;18;21;34;38;59;1;23334752.92;
899;05/09/2007;18;20;36;53;54;58;0;0;
898;01/09/2007;03;04;08;30;45;54;2;27782053.83;
897;29/08/2007;07;21;22;43;46;57;0;0;
896;25/08/2007;05;11;22;31;35;41;0;0;
895;22/08/2007;02;41;43;55;57;58;0;0;
894;18/08/2007;20;24;28;37;41;44;0;0;
893;15/08/2007;03;18;26;51;53;56;0;0;
892;11/08/2007;01;19;42;44;49;52;0;0;
891;08/08/2007;15;16;19;22;34;35;0;0;
890;04/08/2007;07;09;17;21;22;54;0;0;
889;01/08/2007;20;24;34;39;54;60;0;0;
888;28/07/2007;24;40;50;52;54;60;1;18947548.96;
887;25/07/2007;01;12;21;32;34;44;0;0;
886;21/07/2007;17;33;37;50;55;59;0;0;
885;18/07/2007;04;13;31;33;47;51;0;0;
884;14/07/2007;02;11;12;14;22;39;0;0;
883;11/07/2007;21;32;37;52;53;60;0;0;
882;07/07/2007;17;41;42;44;45;60;1;21492982.24;
881;04/07/2007;04;18;24;43;51;56;0;0;
880;30/06/2007;25;30;37;46;49;51;0;0;
879;27/06/2007;10;28;29;35;42;46;0;0;
878;23/06/2007;11;12;37;38;43;54;0;0;
877;20/06/2007;13;15;20;28;31;36;0;0;
876;16/06/2007;04;08;12;41;45;60;0;0;
875;13/06/2007;18;20;24;36;53;58;1;26631943.24;
874;09/06/2007;10;20;42;44;52;59;0;0;
873;06/06/2007;04;19;30;34;57;59;0;0;
872;02/06/2007;05;18;31;43;55;58;0;0;
871;30/05/2007;01;05;10;17;47;58;0;0;
870;26/05/2007;08;21;34;40;43;52;0;0;
869;23/05/2007;27;29;42;49;50;51;1;16192436.64;
868;19/05/2007;21;22;25;40;51;57;0;0;
867;16/05/2007;10;19;26;28;44;54;0;0;
866;12/05/2007;05;27;36;40;46;48;0;0;
865;09/05/2007;23;26;27;41;51;53;0;0;
864;05/05/2007;08;11;31;33;42;57;0;0;
863;02/05/2007;15;24;32;50;53;57;0;0;
862;28/04/2007;02;08;11;12;19;35;1;1152211.30;
861;25/04/2007;39;40;42;47;59;60;1;10840760.96;
860;23/04/2007;02;08;17;22;42;44;0;0;
